"","X","lon","lat","epiraindiff","epirhdiff","epitdiff","finfwh","finfwf","finfwd","difflower","diffupper","V12"
"11417",18535,-72.485595703125,41.6180839538574,-0.675639999999998,-2.81557000000001,-0.377309999999998,0.6695281,0.5700708,-0.0994573,-35.084061,8.512125,0.0052047623328022
"11418",18536,-72.4231567382812,41.7193756103516,-2.08093,-2.99236000000001,-0.301100000000002,0.6521908,0.5801229,-0.0720679,-32.93495,13.57787,0.00988242045161059
"11419",18537,-72.3605346679688,41.8206443786621,-3.00202,-3.25411,-0.221409999999999,0.6475017,0.5871722,-0.0603294999999999,-32.10747,15.3097,0.00582384649329981
"11420",18538,-72.2976684570312,41.921875,1.87808,-3.41996,-0.111040000000003,0.6403835,0.6173262,-0.0230572999999999,-25.93369,21.81631,0.00517590273869928
"11421",18539,-72.234619140625,42.0230941772461,1.0019,-3.54405999999999,-0.0706500000000005,0.6699073,0.6325494,-0.0373578999999999,-26.69804,18.81163,0.00675157391830794
"11422",18540,-72.1713562011719,42.1242790222168,-1.96873,-3.64488,-0.0729100000000003,0.6731664,0.6104109,-0.0627555000000001,-28.99559,12.47661,0.00262638086719136
"11423",18541,-72.1078491210938,42.2254333496094,-3.47753,-3.75270999999999,-0.058489999999999,0.6761037,0.6262214,-0.0498822999999999,-27.1971,16.29846,0.00242158005791282
"11424",18542,-72.0441284179688,42.3265686035156,-4.99352,-4.44374999999999,-0.00835000000000008,0.6648825,0.6190595,-0.0458230000000001,-27.52668,18.9892,0.00663813141120073
"11425",18543,-71.980224609375,42.4276847839355,-6.69389,-4.4551,0.250800000000002,0.6687263,0.6054437,-0.0632826,-30.29214,15.35735,0.0102597427728952
"11426",18544,-71.9160766601562,42.5287590026855,-6.49744,-4.34276,0.23509,0.6581827,0.6090901,-0.0490926,-30.0846,19.89477,0.00775122570610876
"11427",18545,-71.8516845703125,42.6298179626465,-6.25988,-4.30153,0.225240000000003,0.6520286,0.5699346,-0.082094,-38.36694,17.75871,0.00428235501670571
"11428",18546,-71.787109375,42.7308311462402,-4.5157,-4.09467000000001,0.176030000000001,0.6451612,0.5744119,-0.0707493,-36.29875,20.98531,0.00251465177580457
"11429",18547,-71.7222900390625,42.8318252563477,-2.25229,-4.09844,0.195700000000002,0.6496384,0.5624401,-0.0871983,-36.69626,16.46005,0.00269120287060076
"11430",18548,-71.6572875976562,42.9327850341797,-0.25347,-4.16069,0.138539999999999,0.641947,0.5874587,-0.0544883,-33.40038,23.73309,0.00469374557638957
"11431",18549,-71.5920104980469,43.0337181091309,0.447419999999997,-4.29496999999999,0.144090000000002,0.6184648,0.5950904,-0.0233744,-28.27068,28.72204,0.00715172149030963
"11432",18550,-71.5265502929688,43.1346168518066,-0.631260000000001,-4.23048,0.187069999999999,0.621436,0.6088675,-0.0125685,-26.22067,29.21802,0.00893614707209167
"11433",18551,-71.4608154296875,43.2354927062988,-0.950889999999998,-4.08319,0.262889999999999,0.6232997,0.6309461,0.00764639999999994,-21.54302,32.28342,0.00955686770590347
"11434",18552,-71.3948974609375,43.3363304138184,-3.07295,-4.48018,0.26708,0.6334925,0.6345124,0.00101989999999996,-24.75448,31.28426,0.0090750088340954
"11435",18553,-71.3287353515625,43.4371376037598,-3.64365,-4.4692,0.304679999999998,0.649798,0.6378138,-0.0119842,-26.94533,32.60132,0.0076279276956015
"11436",18554,-71.2623291015625,43.5379028320312,-2.86991,-3.1765,-0.232400000000002,0.7445706,0.6725478,-0.0720227999999999,-27.15265,10.69116,0.00646694885210763
"11437",18555,-71.1957092285156,43.6386451721191,-2.55633,-4.93838,0.194700000000001,0.6228378,0.5935648,-0.029273,-29.35451,33.30374,0.00554248123910384
"11438",18556,-71.1288452148438,43.7393493652344,-3.39741,-4.96274,0.240929999999999,0.6222747,0.6044961,-0.0177786,-26.00133,34.16479,0.00490030122348628
"11439",18557,-71.061767578125,43.840015411377,-2.36002,-5.06927,0.250109999999999,0.6151627,0.5893638,-0.0257989,-29.08026,33.46021,0.0061214416990083
"11440",18558,-70.9944458007812,43.9406509399414,-5.47591,-5.05291000000001,0.342179999999999,0.6160452,0.560504,-0.0555412,-35.17988,25.28255,0.00667186037428991
"11441",18559,-70.9268798828125,44.0412559509277,-6.81307,-4.98435000000001,0.36815,0.6236413,0.5580895,-0.0655517999999999,-38.17711,24.92024,0.00651295396400542
"11442",18560,-70.8590698242188,44.1418190002441,-9.65342,-4.96003,0.419280000000001,0.6289226,0.5814812,-0.0474414,-31.68634,23.46636,0.00606794525880616
"11443",18561,-70.791015625,44.2423400878906,-11.06027,-4.77901,0.517859999999999,0.6574479,0.6088346,-0.0486133,-29.48565,19.81717,0.00533683425849318
"11444",18562,-70.7227478027344,44.342830657959,-7.4622,-4.65342,0.60314,0.6798911,0.6187081,-0.061183,-29.47647,15.76707,0.00670441717590364
"11445",18563,-70.6542358398438,44.4432792663574,-5.24154,-4.63223000000001,0.631540000000001,0.6807824,0.6026122,-0.0781702,-31.62371,12.38964,0.0252322283318023
"11447",18565,-70.5164794921875,44.6440734863281,-4.4873,-5.18945000000001,0.652430000000003,0.7361382,0.641209,-0.0949291999999999,-28.947359,6.982519,0.0496796250884017
"11474",18677,-72.843505859375,40.7609634399414,9.73536,-0.75730999999999,-0.569600000000001,0.7108786,0.6296894,-0.0811892000000001,-32.90873,11.53196,0.018167603532703
"11475",18678,-72.7825622558594,40.8623428344727,7.31939,-0.59357,-0.77098,0.6687894,0.6008955,-0.0678939,-32.79653,13.83812,0.0112021876736961
"11477",18682,-72.5367431640625,41.2676582336426,3.57153,-2.31153999999999,-0.657340000000001,0.7129142,0.5815836,-0.1313306,-38.5047589,0.1736474,0.00635750190240003
"11478",18683,-72.4747619628906,41.3689346313477,1.65475,-2.54482,-0.658519999999999,0.6945835,0.5550014,-0.1395821,-40.5287442,-0.9639168,0.00485378983569262
"11479",18684,-72.41259765625,41.4701919555664,0.379439999999999,-2.71089000000001,-0.572609999999997,0.6841423,0.5667057,-0.1174366,-37.182349,3.290454,0.00543128645620072
"11480",18685,-72.3501892089844,41.5714073181152,-1.06431,-2.82329,-0.408200000000001,0.6669367,0.5572505,-0.1096862,-37.72957,6.097882,0.00127765636779742
"11481",18686,-72.28759765625,41.6726150512695,-1.69017,-2.94459000000001,-0.382190000000001,0.6562404,0.5645434,-0.0916969999999999,-35.106061,9.225856,0.00559581039089352
"11482",18687,-72.2247924804688,41.7737998962402,-1.06839,-3.0145,-0.301830000000002,0.6565517,0.5656845,-0.0908671999999999,-36.54134,11.75624,0.00815296853838987
"11483",18688,-72.1617431640625,41.8749580383301,-0.257019999999997,-3.30495999999999,-0.106159999999999,0.6620101,0.5733969,-0.0886132000000001,-37.05129,11.89054,0.00637042989480818
"11484",18689,-72.0985107421875,41.9760818481445,-0.682649999999999,-3.36606,0.0017499999999977,0.6664228,0.5974495,-0.0689733,-31.65652,13.54592,0.00632933536480351
"11485",18690,-72.0350341796875,42.0771865844727,-2.4496,-3.64157,-0.0391399999999997,0.6723648,0.6010275,-0.0713372999999999,-31.29238,12.57963,0.00773803367640369
"11486",18691,-71.9713745117188,42.1782608032227,-5.09348,-3.74022000000001,-0.0833700000000022,0.6734892,0.607264,-0.0662252,-29.37778,13.21468,0.00416957875469137
"11487",18692,-71.907470703125,42.2793121337891,-5.18393,-3.83230999999999,0.0481200000000008,0.6633036,0.5911991,-0.0721045,-33.33213,12.06818,0.00103699773239896
"11488",18693,-71.8433837890625,42.3803253173828,-4.08985,-3.84703999999999,-0.0160100000000014,0.6570322,0.583917,-0.0731151999999999,-33.84418,15.07273,0.00350821389309885
"11489",18694,-71.779052734375,42.4813232421875,-6.87997,-3.97401000000001,-0.0253499999999995,0.649471,0.5498628,-0.0996082,-41.70065,12.22905,0.00697708458239532
"11490",18695,-71.7144775390625,42.5822906494141,-7.37585,-4.07661,0.00275999999999854,0.6564844,0.5541085,-0.1023759,-41.28391,12.94195,0.0101046858100986
"11491",18696,-71.6497192382812,42.683219909668,-5.12082,-4.23783999999999,0.0526799999999987,0.6555936,0.5391147,-0.1164789,-43.135091,8.359303,0.00898774250541123
"11492",18697,-71.584716796875,42.7841339111328,-3.9625,-4.20171000000001,0.0159200000000013,0.6576518,0.5576962,-0.0999556,-38.78561,12.24726,0.00627418187469431
"11493",18698,-71.51953125,42.8850021362305,-3.13876,-4.27235,0.0177799999999984,0.6514416,0.5786981,-0.0727435,-33.8256,14.97984,0.00378950308000015
"11494",18699,-71.4540710449219,42.9858474731445,-1.05197,-4.49075000000001,-0.0413299999999985,0.6267119,0.592945,-0.0337668999999999,-28.89531,23.94899,0.00160237067199631
"11495",18700,-71.3883972167969,43.0866661071777,-0.0304399999999987,-4.21071999999999,0.174769999999999,0.6369089,0.6168779,-0.020031,-27.47178,27.79709,0.000455519668712157
"11496",18701,-71.322509765625,43.187442779541,0.407060000000001,-4.07877000000001,0.252839999999999,0.6384758,0.6314363,-0.00703950000000009,-24.36513,28.77978,0.0020356575717031
"11497",18702,-71.2563781738281,43.2882041931152,-1.41655,-4.38274,0.21237,0.6409796,0.6253953,-0.0155843,-27.32181,31.38708,0.00346747992099239
"11498",18703,-71.1900329589844,43.3889198303223,-3.28799,-4.53013,0.30613,0.6506046,0.6296571,-0.0209475,-28.87186,30.22581,0.00463990285649629
"11499",18704,-71.1234741210938,43.4896087646484,-4.23501,-4.36753999999999,0.2315,0.6527446,0.6072223,-0.0455223,-34.20502,31.10034,0.00557199986401002
"11500",18705,-71.056640625,43.5902557373047,-3.15396,-4.756,0.20242,0.6322599,0.6214145,-0.0108454,-25.23079,35.26895,0.00612528325270034
"11501",18706,-70.9895935058594,43.6908683776855,-2.23954,-4.51181000000001,0.275670000000002,0.6135146,0.6062421,-0.00727250000000002,-27.29265,37.49264,0.00451100099840573
"11502",18707,-70.9223022460938,43.7914581298828,-3.81031,-4.88077,0.279969999999999,0.6277652,0.6165415,-0.0112237000000001,-25.3212,35.81643,0.00441050799469167
"11503",18708,-70.8547973632812,43.8920021057129,-4.66945,-4.96144000000001,0.27975,0.6363605,0.5816463,-0.0547142,-33.47172,25.34242,0.00456941440510406
"11504",18709,-70.7870483398438,43.9925155639648,-5.53544,-5.17958999999999,0.321649999999998,0.6181972,0.5488422,-0.0693550000000001,-37.36756,22.72001,0.00500297901849223
"11505",18710,-70.7190856933594,44.0929870605469,-4.38807,-5.24547,0.34075,0.6205728,0.5817634,-0.0388094,-31.61376,26.36282,0.006855013877896
"11506",18711,-70.6508483886719,44.1934242248535,-8.79596,-5.14524,0.41169,0.6574178,0.6116329,-0.0457849,-28.85614,21.67407,0.00689545778579514
"11507",18712,-70.5823974609375,44.2938346862793,-7.02238,-4.9333,0.554870000000001,0.6636252,0.6199108,-0.0437144,-28.36279,19.94412,0.0252692655336944
"11508",18713,-70.5137023925781,44.3941993713379,-6.41716,-4.72465,0.59496,0.6776193,0.6243089,-0.0533104,-27.73673,16.59422,0.0348068826142907
"11509",18714,-70.4447631835938,44.494514465332,-7.6525,-4.86496,0.617149999999999,0.6819755,0.6261816,-0.0557939,-27.27358,14.94793,0.00503491211399876
"11510",18715,-70.3755493164062,44.5948066711426,-6.47814,-5.29369,0.630510000000001,0.7110093,0.6383667,-0.0726426,-27.87773,11.06279,0.00873310777248548
"11538",18828,-72.6486206054688,40.8161010742188,10.73917,-0.63982,-0.583969999999999,0.7085848,0.5980673,-0.1105175,-38.443139,7.696052,0.00299122583098921
"11539",18830,-72.5257568359375,41.018627166748,8.35529,-1.09423000000001,-0.554449999999999,0.7883006,0.7392989,-0.0490017,-19.71692,7.81587,0.0409781337748001
"11540",18833,-72.3399353027344,41.322265625,4.9518,-2.53949,-0.742279999999999,0.7212391,0.580525,-0.1407141,-38.2065239,-0.9660663,0.00522413450170234
"11541",18834,-72.277587890625,41.4234390258789,2.076,-2.76837999999999,-0.619829999999999,0.69673,0.5533747,-0.1433553,-39.614851,-2.230155,0.007693318653196
"11542",18835,-72.2149963378906,41.5245742797852,0.312260000000002,-2.6709,-0.538909999999998,0.6755811,0.5192382,-0.1563429,-44.836764,-1.062747,0.00479228307580115
"11543",18836,-72.1522216796875,41.6256942749023,1.20793,-2.72682,-0.487129999999997,0.6758113,0.5514719,-0.1243394,-38.330573,3.052582,0.000985853162298156
"11544",18837,-72.0892333984375,41.7267875671387,-0.482580000000002,-3.02996999999999,-0.435279999999999,0.6737412,0.5574516,-0.1162896,-37.717584,5.810362,0.00526206596869372
"11545",18838,-72.0260009765625,41.8278617858887,-1.02745,-3.22424000000001,-0.340170000000001,0.6596425,0.5675993,-0.0920432,-35.61709,10.47752,0.00648836647889794
"11546",18839,-71.9625854492188,41.9288940429688,-1.1935,-3.22991,-0.196770000000001,0.6700867,0.5729447,-0.0971420000000001,-35.430312,8.480465,0.00494615376299379
"11547",18840,-71.8989562988281,42.0299186706543,-2.97993,-3.3702,-0.146059999999999,0.6754324,0.5829437,-0.0924887000000001,-33.864494,8.168478,0.00745606510990626
"11548",18841,-71.8350830078125,42.1309089660645,-5.48789,-3.74331000000001,-0.0367099999999994,0.6604645,0.5766456,-0.0838189,-35.50484,13.02671,0.00858247582380045
"11549",18842,-71.7710266113281,42.2318725585938,-5.28728,-3.86848000000001,0.000499999999998835,0.6509814,0.5397365,-0.1112449,-40.577811,6.465395,0.00704772625331174
"11550",18843,-71.7067260742188,42.3328132629395,-6.30582,-3.68103000000001,-0.00349000000000288,0.6546699,0.5433847,-0.1112852,-40.685797,8.976595,0.00360555844478938
"11551",18844,-71.6422119140625,42.4337158203125,-5.17797,-3.64034000000001,-0.0261299999999984,0.6537632,0.5236479,-0.1301153,-45.54229,8.35808,0.000415160655997227
"11552",18845,-71.5775146484375,42.5345916748047,-4.73121,-3.88955,-0.137619999999998,0.6484247,0.5486853,-0.0997393999999999,-40.43002,12.59451,0.00256542878319976
"11553",18846,-71.5125427246094,42.635440826416,-4.74165,-4.04262,-0.10548,0.6451187,0.5454532,-0.0996655000000001,-41.12554,13.04092,0.00524465713851185
"11554",18847,-71.4473876953125,42.7362594604492,-4.04692,-4.25322,-0.00599000000000061,0.6468621,0.5621009,-0.0847612,-36.71253,14.3672,0.00771026244689921
"11555",18848,-71.3819580078125,42.8370552062988,-3.97435,-4.16263000000001,-0.0807099999999998,0.643062,0.5772531,-0.0658089000000001,-35.30028,18.11408,0.00987832136849676
"11556",18849,-71.3163452148438,42.9378204345703,-2.70137,-4.06672999999999,-0.0682600000000022,0.6507493,0.5756077,-0.0751415999999999,-34.7377,15.45164,0.01029924237519
"11557",18850,-71.25048828125,43.0385398864746,0.954690000000003,-4.09751,0.0283600000000028,0.6278787,0.5833428,-0.0445359,-31.17637,23.17769,0.00863472349279704
"11558",18851,-71.1844177246094,43.1392364501953,0.0188699999999997,-4.31907000000001,0.12781,0.6228562,0.6027784,-0.0200777999999999,-27.16717,28.36732,0.00720671584060284
"11559",18852,-71.1181030273438,43.2399024963379,-0.309719999999999,-4.41723999999999,0.200290000000003,0.6450882,0.6196359,-0.0254523,-27.92334,27.38976,0.00605336639149101
"11560",18853,-71.0515747070312,43.3405303955078,-1.86044,-4.1673,0.228729999999999,0.6390127,0.6194191,-0.0195936,-27.83768,30.16525,0.00515178696220886
"11561",18854,-70.9848022460938,43.4411315917969,-3.74073,-4.47000999999999,0.243860000000002,0.6390397,0.6082521,-0.0307876,-32.36142,30.61309,0.00511694862019851
"11562",18855,-70.9178161621094,43.5416946411133,-3.9469,-4.52332,0.24896,0.6388478,0.6261738,-0.012674,-26.83824,31.84954,0.00667608478129011
"11563",18856,-70.8505859375,43.6422271728516,-4.09519,-4.50794999999999,0.301300000000001,0.6219245,0.6263189,0.00439440000000002,-25.94765,36.78077,0.00702822237590084
"11564",18857,-70.7831420898438,43.7427215576172,-4.36905,-4.73838000000001,0.302980000000002,0.6339493,0.6185553,-0.015394,-26.85353,28.59549,0.00688076005741323
"11565",18858,-70.7154235839844,43.8431777954102,-4.15556,-4.80819,0.273770000000003,0.6244962,0.5869458,-0.0375504,-31.26376,29.99241,0.00642049256310173
"11566",18859,-70.6474914550781,43.943603515625,-3.83116,-5.02805000000001,0.276389999999999,0.6319669,0.5785978,-0.0533690999999999,-32.90221,26.56524,0.00571608444359128
"11567",18860,-70.579345703125,44.0439949035645,-2.79426,-5.19154,0.254479999999997,0.6322442,0.5912069,-0.0410373000000001,-31.65783,27.23079,0.00630227880719048
"11568",18861,-70.5109252929688,44.1443405151367,-4.51741,-5.32853,0.285170000000001,0.6419314,0.5993621,-0.0425693,-32.50379,26.91607,0.0145569227995068
"11569",18862,-70.4422607421875,44.2446517944336,-8.03828,-5.13885000000001,0.41967,0.6522277,0.6319997,-0.0202279999999999,-27.63858,27.57127,0.00912634773160192
"11570",18863,-70.3733825683594,44.3449325561523,-9.70637,-5.04181,0.475349999999999,0.6594794,0.629357,-0.0301224,-27.93435,25.82511,0.00677038297539667
"11571",18864,-70.3042602539062,44.4451675415039,-8.98973,-4.94563000000001,0.529059999999998,0.6609293,0.6223353,-0.038594,-27.85909,22.35754,0.00340308031039882
"11572",18865,-70.23486328125,44.5453643798828,-8.70941,-4.85025,0.58784,0.6571741,0.6320883,-0.0250857999999999,-26.14105,24.87196,0.0154052215036984
"11573",18866,-70.1652526855469,44.6455192565918,-5.12604,-4.84677000000001,0.581019999999999,0.6750571,0.6350656,-0.0399915,-25.97858,19.60721,0.0292217905706025
"11602",18984,-72.1427612304688,41.3765106201172,4.00332,-2.54935,-0.712729999999999,0.7038723,0.5924346,-0.1114377,-35.443366,3.966062,0.00729494583001156
"11603",18985,-72.0800170898438,41.4775619506836,2.92423,-2.62438,-0.695650000000001,0.6787109,0.5396467,-0.1390642,-41.417627,-1.058888,0.00972786327509567
"11604",18986,-72.0170593261719,41.5785942077637,2.21394,-2.62477,-0.572889999999997,0.6752774,0.5364694,-0.138808,-41.2837205,-0.2584737,0.00485136929489016
"11605",18987,-71.9538879394531,41.6796188354492,2.13404,-2.69932,-0.541419999999999,0.6732634,0.5358861,-0.1373773,-41.246691,0.5666786,0.00324554799529864
"11606",18988,-71.8905029296875,41.780590057373,-0.0681499999999993,-3.17646999999999,-0.44013,0.6693177,0.5601405,-0.1091772,-37.734525,7.859687,0.00487931344569859
"11607",18989,-71.826904296875,41.8815574645996,-1.98716,-3.30558000000001,-0.29767,0.661015,0.5530163,-0.1079987,-39.522024,8.946866,0.0047627292629997
"11608",18990,-71.7630920410156,41.9824829101562,-2.411,-3.18882000000001,-0.174430000000001,0.6529332,0.5658765,-0.0870567,-34.96741,10.83153,0.00351043353940383
"11609",18991,-71.6990356445312,42.083381652832,-3.9535,-3.38076,-0.213850000000001,0.6542726,0.5478949,-0.1063777,-41.39795,11.38434,0.00485639718368702
"11610",18992,-71.6347961425781,42.1842651367188,-4.42706,-3.59129,-0.265799999999999,0.6486203,0.5295137,-0.1191066,-42.214671,8.393583,0.00830237968939684
"11611",18993,-71.5703125,42.2851104736328,-4.53063,-3.49369,-0.268660000000001,0.6407354,0.5211644,-0.119571,-40.726701,6.605977,0.0101184531969025
"11612",18994,-71.5056457519531,42.3859329223633,-4.56854,-3.46526,-0.26999,0.6452172,0.5359343,-0.1092829,-41.54244,11.5244,0.00770822376559721
"11613",18995,-71.4407348632812,42.4867324829102,-4.26029,-3.52211000000001,-0.274730000000002,0.658464,0.5333333,-0.1251307,-43.734421,9.211861,0.00501755131850956
"11614",18996,-71.3756103515625,42.5874977111816,-4.36544,-3.68281,-0.267819999999997,0.6522619,0.5383239,-0.113938,-41.80879,10.30548,0.00257483419370175
"11615",18997,-71.3102416992188,42.6882286071777,-3.03167,-3.82705,-0.28173,0.6482061,0.5730372,-0.0751689,-34.4699,15.14068,0.000410589969284558
"11616",18998,-71.2446594238281,42.7889289855957,-4.00948,-4.03778000000001,-0.128430000000002,0.6457563,0.5836035,-0.0621527999999999,-32.71653,15.60757,0.00150951363010421
"11617",18999,-71.1788330078125,42.8896102905273,-2.52933,-4.22841,-0.092290000000002,0.6444542,0.5668111,-0.0776431,-36.91476,15.65478,0.00316640311800143
"11618",19000,-71.1128234863281,42.9902458190918,-0.83164,-4.1784,-0.0330999999999975,0.6405055,0.5775291,-0.0629763999999999,-34.41241,17.79863,0.00459441077018852
"11619",19001,-71.0465698242188,43.0908546447754,0.254429999999999,-4.06439,-0.0577699999999979,0.6459752,0.5814649,-0.0645103,-34.10774,16.84396,0.0057515749166086
"11620",19002,-70.9800720214844,43.1914291381836,-0.0437999999999974,-4.27243999999999,0.0739599999999996,0.6267574,0.5987431,-0.0280143,-30.16083,27.01945,0.00663026616240359
"11621",19003,-70.913330078125,43.2919692993164,-0.96527,-4.72209000000001,0.0471199999999996,0.6455625,0.6136028,-0.0319597,-27.49116,22.70695,0.00723048450789321
"11622",19004,-70.8464050292969,43.3924865722656,-2.25237,-4.65476,0.173670000000001,0.6527492,0.6160253,-0.0367239,-31.31684,26.52335,0.00472485239801301
"11623",19005,-70.7792358398438,43.4929580688477,-3.72304,-4.50630000000001,0.212300000000003,0.6425573,0.6177246,-0.0248327,-28.48186,28.07174,0.00333698290719298
"11624",19006,-70.7117919921875,43.5934028625488,-3.11704,-4.70421,0.184819999999998,0.6364656,0.6135515,-0.0229140999999999,-28.66212,28.50454,0.00353403629030424
"11625",19007,-70.6441650390625,43.6938056945801,-3.26786,-4.85557,0.20871,0.6333794,0.6087116,-0.0246678,-29.7447,29.76478,0.00395615681190975
"11626",19008,-70.5762939453125,43.7941780090332,-3.59485,-4.84782,0.23507,0.6295248,0.611008,-0.0185168,-28.24675,28.01658,0.00465293553679658
"11627",19009,-70.5081787109375,43.8945198059082,-1.23373,-4.72917000000001,0.288779999999999,0.6501399,0.6199895,-0.0301504,-28.38251,26.15753,0.00548128590399699
"11628",19010,-70.4398193359375,43.9948081970215,-3.96193,-4.83655999999999,0.22296,0.6443936,0.5914399,-0.0529537,-33.09252,26.2225,0.00417264402990014
"11629",19011,-70.3712158203125,44.0950813293457,-4.05686,-5.07991,0.2807,0.648923,0.6076179,-0.0413051,-29.46768,25.26206,0.0221951334976964
"11630",19012,-70.3023681640625,44.1953048706055,-4.44953,-5.29982,0.296689999999998,0.6337487,0.6194156,-0.0143331000000001,-27.31438,31.32134,0.00314433424919258
"11631",19013,-70.2333068847656,44.2954902648926,-5.45558,-5.31232,0.346679999999999,0.6474154,0.6278914,-0.019524,-25.82356,27.04049,0.00640101069340204
"11632",19014,-70.1640014648438,44.395637512207,-7.28202,-5.474,0.348129999999998,0.6423251,0.6348922,-0.00743289999999996,-24.06213,29.14833,0.0233343186380068
"11633",19015,-70.0944213867188,44.4957504272461,-5.67351,-5.42005,0.423200000000001,0.6423603,0.6331234,-0.00923689999999999,-24.82683,28.16141,0.00479292770540241
"11634",19016,-70.0246276855469,44.5958137512207,-5.25928,-4.91472,0.448360000000001,0.637448,0.6305804,-0.00686759999999997,-24.51327,29.26911,0.0174337048209949
"11635",19017,-69.95458984375,44.6958465576172,-6.77567,-4.70053,0.430260000000001,0.6524999,0.6125796,-0.0399203,-29.13006,21.16512,0.00972751606110478
"11636",19018,-69.88427734375,44.7958335876465,-4.15982,-4.95692,0.46866,0.6401335,0.6229243,-0.0172092,-25.21912,25.69811,0.0380599525748053
"11661",19130,-72.2578125,40.9252967834473,11.64083,-0.502560000000003,-0.64161,0.7049003,0.6269759,-0.0779244,-33.50647,10.58139,0.00795362683849987
"11662",19134,-72.0081787109375,41.3294219970703,3.13645,-2.79641000000001,-0.798119999999999,0.7154401,0.5945592,-0.1208809,-36.255355,5.326026,0.00267980020089453
"11663",19135,-71.9452514648438,41.4303894042969,2.0089,-2.62610000000001,-0.78017,0.6931542,0.5698358,-0.1233184,-37.49079,2.97254,0.007521961905816
"11664",19136,-71.8821411132812,41.5313415527344,2.74211,-2.68613000000001,-0.62466,0.6812824,0.5577764,-0.123506,-38.66991,1.99762,0.00875199393631476
"11665",19137,-71.8187866210938,41.632266998291,1.49264,-2.74557,-0.582009999999997,0.6812792,0.5492196,-0.1320596,-40.08759,1.618795,0.00559328632458289
"11666",19138,-71.7552185058594,41.7331695556641,-0.855650000000001,-2.97861,-0.412580000000002,0.6747768,0.5677809,-0.1069959,-36.081847,5.753537,0.00554338980100511
"11667",19139,-71.6914367675781,41.8340301513672,-3.76307,-3.05784,-0.372330000000002,0.6689317,0.56093,-0.1080017,-38.289262,7.530614,0.00689105295629133
"11668",19140,-71.62744140625,41.9348793029785,-3.83701,-3.02653000000001,-0.372599999999998,0.6623216,0.5350646,-0.127257,-41.380292,4.757628,0.00498619457409433
"11669",19141,-71.563232421875,42.0356941223145,-3.0419,-3.18885,-0.408239999999999,0.6511111,0.5492836,-0.1018275,-36.758869,9.206059,0.00206326922400279
"11670",19142,-71.498779296875,42.1364936828613,-2.57779,-3.35896,-0.430219999999998,0.6572232,0.5424138,-0.1148094,-39.570711,8.701652,0.00157007707789347
"11671",19143,-71.4341430664062,42.2372550964355,-2.61586,-3.25123000000001,-0.40606,0.6531931,0.5358502,-0.1173429,-41.424506,9.960334,0.00449726075529355
"11672",19144,-71.3692626953125,42.3379821777344,-3.45914,-3.29641000000001,-0.424280000000003,0.639928,0.5371371,-0.1027909,-40.59629,13.83174,0.00714597153260144
"11673",19145,-71.30419921875,42.4386863708496,-3.18065,-3.28067,-0.406500000000001,0.6366146,0.526472,-0.1101426,-41.91772,11.17278,0.00958868865740214
"11674",19146,-71.2388610839844,42.5393753051758,-2.58875,-3.38114,-0.346059999999998,0.6416719,0.5506452,-0.0910267,-38.31548,12.68077,0.0103905108285929
"11675",19147,-71.17333984375,42.640022277832,-3.18962,-3.71485,-0.380099999999999,0.640437,0.5547788,-0.0856582,-37.17984,13.94393,0.00846277783480076
"11676",19148,-71.1075744628906,42.7406349182129,-3.63053,-3.93074,-0.321629999999999,0.6459043,0.5304565,-0.1154478,-42.451225,8.978696,0.006813517741314
"11677",19149,-71.0415649414062,42.8412094116211,-1.86233,-4.22931,-0.297219999999999,0.6385741,0.5276808,-0.1108933,-43.27017,10.28646,0.00544654524539823
"11678",19150,-70.9753723144531,42.9417762756348,0.105270000000001,-4.27278,-0.126660000000001,0.6429196,0.5451031,-0.0978165000000001,-40.14899,11.66446,0.00427030761269975
"11679",19151,-70.908935546875,43.042293548584,-0.811589999999999,-4.28529,-0.0865799999999979,0.6433607,0.5538221,-0.0895386,-38.97844,12.76902,0.00800640071309999
"11680",19152,-70.8422546386719,43.1427841186523,-1.41422,-4.33965000000001,-0.102,0.642286,0.5855771,-0.0567089000000001,-30.91085,17.28734,0.0249081388508969
"11681",19153,-70.7753601074219,43.2432441711426,0.39189,-4.58345999999999,-0.22137,0.6396897,0.5896286,-0.0500611000000001,-32.0101,20.81473,0.0197233821986984
"11682",19154,-70.7082214355469,43.3436546325684,-1.40806,-5.09967,0.0492300000000014,0.6445938,0.613892,-0.0307018,-29.1394,27.3957,0.0134008271063948
"11683",19155,-70.640869140625,43.4440498352051,-2.05962,-5.05622,0.12397,0.6552722,0.5978067,-0.0574654999999999,-33.20963,18.25486,0.00857608079909511
"11684",19156,-70.5732727050781,43.5444030761719,-0.821860000000001,-4.33279,0.0488300000000024,0.6501937,0.6007224,-0.0494713,-31.4262,20.26222,0.00813488679109042
"11685",19157,-70.5054321289062,43.6447257995605,-2.55304,-4.08701000000001,0.111609999999999,0.63486,0.6073612,-0.0274987999999999,-28.20179,24.2688,0.0184850343890801
"11686",19158,-70.4373779296875,43.7450141906738,-0.919779999999999,-4.10435,0.101839999999999,0.6458639,0.6310179,-0.014846,-24.6503,25.25155,0.0156767725722062
"11687",19159,-70.3690795898438,43.8452606201172,-2.6825,-4.767,0.209769999999999,0.6469054,0.6301676,-0.0167377999999999,-24.19288,23.67465,0.00586068259119799
