,X,lon,lat,hist25,fut25,defo25,V12
11083,17795,-72.54107666,42.86485291,97.00274382,98.60487129,1.602127471,0.002764189
11084,17796,-72.47741699,42.96629715,97.3920836,98.10324306,0.71115946,0.00625327
11085,17797,-72.41357422,43.06771851,97.1263279,97.14264746,0.016319569,0.011498146
11086,17798,-72.34945679,43.16910934,96.80556444,95.6876019,-1.117962544,0.014709261
11092,17804,-71.96014404,43.77679825,90.88484495,94.24841578,3.36357083,0.022831424
11093,17805,-71.89447021,43.87797165,88.16019582,94.2216125,6.061416679,0.008065002
11125,17913,-74.33514404,39.56225967,63.63891301,69.55612286,5.917209849,0.013067109
11126,17914,-74.27783203,39.66427994,93.48210551,96.84319034,3.361084829,0.004656612
11127,17915,-74.22033691,39.76629639,94.96105111,97.6923122,2.731261091,0.001181596
11128,17916,-74.16265869,39.86830902,95.53022185,98.25946852,2.729246677,0.004697816
11129,17918,-74.04675293,40.07226563,67.32164362,80.66150671,13.33986309,0.014712187
11131,17925,-73.63482666,40.78562546,99.17722295,99.17673038,-0.000492571,0.012129229
11132,17926,-73.57519531,40.8874588,98.28307217,99.18145716,0.898384994,0.043265225
11133,17928,-73.45532227,41.0910759,96.3712002,99.11918725,2.747987043,0.009317151
11134,17929,-73.39505005,41.19285965,94.3110422,99.06730151,4.7562593,0.005682876
11135,17930,-73.33459473,41.29461288,93.55727822,99.02170746,5.464429235,0.001601683
11136,17931,-73.2739563,41.39635468,93.47752083,98.96108373,5.483562893,0.007470089
11137,17932,-73.21310425,41.49806595,93.55369862,99.01691253,5.463213911,0.005631231
11138,17933,-73.15203857,41.59976196,93.13636834,98.90621485,5.769846506,0.008663077
11139,17934,-73.09075928,41.70143509,93.47146956,98.84270756,5.371238,0.003438516
11140,17935,-73.02929688,41.8030777,94.06659577,98.96646125,4.899865486,0.003543691
11141,17936,-72.96759033,41.90470886,93.88931849,99.0061172,5.116798713,0.004894073
11142,17937,-72.90570068,42.00630188,94.39773935,99.08532391,4.68758456,0.005709683
11143,17938,-72.84356689,42.10788727,95.08476287,99.07483767,3.990074793,0.010168717
11144,17939,-72.78125,42.20943069,95.83499819,99.16608327,3.331085078,0.004140185
11145,17940,-72.71871948,42.31096268,96.15773223,99.16585574,3.008123506,0.003941252
11146,17941,-72.65594482,42.41245651,96.69243218,98.93908765,2.246655474,0.005403245
11147,17942,-72.59298706,42.51393509,96.93796254,98.85917739,1.921214851,0.003849588
11148,17943,-72.52978516,42.61537552,97.543507,99.06104167,1.517534669,0.006481798
11149,17944,-72.46640015,42.71680069,97.19504566,98.67498029,1.479934624,0.009743892
11150,17945,-72.402771,42.81818771,97.1569821,98.6461188,1.489136697,0.006248165
11151,17946,-72.33892822,42.91955185,97.01198499,97.64225956,0.630274579,0.001924803
11152,17947,-72.27487183,43.02088928,96.30971736,95.26863286,-1.041084502,0.01209697
11156,17951,-72.01635742,43.42591476,94.69405223,93.22961173,-1.464440497,0.038009314
11157,17952,-71.95117188,43.52710724,93.03969053,94.0683738,1.028683265,0.003445757
11158,17953,-71.88577271,43.62825394,91.33336588,94.38391734,3.050551462,0.000896228
11159,17954,-71.82012939,43.72937012,93.10906435,95.2021481,2.093083741,0.001378642
11160,17955,-71.75427246,43.83045959,93.18243718,95.58656404,2.404126863,0.003413187
11161,17956,-71.68814087,43.93149948,79.75330675,92.11026137,12.35695462,0.005123482
11166,17961,-71.35412598,44.43623734,77.06965821,94.19526991,17.12561171,0.034407553
11203,18075,-73.50042725,40.74045944,98.92896767,98.98797483,0.059007163,0.001446204
11204,18076,-73.44058228,40.84220886,99.16270286,99.12626487,-0.036437997,0.007260246
11206,18080,-73.19927979,41.24903488,93.75852604,98.97631766,5.217791618,0.004272222
11207,18081,-73.13845825,41.35069275,92.57695048,99.03802835,6.461077867,0.003366113
11208,18082,-73.0774231,41.45232773,92.81664488,99.01284993,6.196205049,0.007046165
11209,18083,-73.01617432,41.55393219,92.3806959,99.06221034,6.681514439,0.02633838
11210,18084,-72.95471191,41.65552521,93.18405996,99.12388657,5.939826609,0.043289168
11211,18085,-72.89306641,41.75708389,94.24427508,99.2515164,5.007241319,0.009441414
11212,18086,-72.83117676,41.85862732,95.70732366,99.29596523,3.588641568,0.015897192
11213,18087,-72.76907349,41.96014404,96.70507703,99.33769913,2.632622103,0.011085354
11214,18088,-72.70678711,42.06163788,97.19129995,99.3204535,2.129153552,0.005990105
11215,18089,-72.64428711,42.1631012,99.29993218,99.54580028,0.245868108,0.010376577
11216,18090,-72.58154297,42.26455307,97.53442953,99.32087891,1.786449375,0.004866843
11217,18091,-72.51861572,42.3659668,97.0399987,99.17043571,2.130437018,0.003351368
11218,18092,-72.45544434,42.46734619,96.85808159,98.51567607,1.657594484,0.005431647
11219,18093,-72.39208984,42.56871796,96.51991274,97.55765438,1.037741636,0.005011676
11220,18094,-72.32849121,42.67004776,96.30043389,97.13620238,0.835768489,0.003950116
11221,18095,-72.26467896,42.77135849,96.41564812,95.74055693,-0.675091192,0.007982896
11222,18096,-72.20065308,42.87263489,95.86892947,94.45295851,-1.415970956,0.008670616
11223,18097,-72.13638306,42.9738884,95.09162018,92.63491086,-2.45670932,0.006275423
11224,18098,-72.07189941,43.07510376,94.66738754,92.88651021,-1.780877332,0.013807703
11225,18099,-72.00720215,43.1762886,95.41095851,92.84657897,-2.564379536,0.012596037
11226,18100,-71.94229126,43.27744293,95.41611547,93.15627885,-2.259836622,0.003593317
11227,18101,-71.87713623,43.37857819,95.72175988,94.12638434,-1.595375545,0.006375542
11228,18102,-71.81176758,43.47966766,95.79844116,94.50658492,-1.291856231,0.008692325
11229,18103,-71.74615479,43.58073425,95.88595359,95.34681143,-0.53914216,0.00800294
11230,18104,-71.68032837,43.6817627,96.55373895,96.39499365,-0.158745304,0.007138079
11231,18105,-71.61425781,43.78276825,96.0169147,96.58722872,0.570314018,0.006051965
11232,18106,-71.54797363,43.88373184,80.76630747,92.17203155,11.40572408,0.005310603
11234,18108,-71.41467285,44.08555984,44.93587734,86.54152403,41.60564669,0.029573826
11235,18109,-71.34768677,44.18642426,30.29322098,79.16353322,48.87031225,0.008122153
11236,18110,-71.28045654,44.2872467,26.74900974,79.95272765,53.20371791,0.019582377
11238,18112,-71.14529419,44.48877335,84.11825271,94.58300924,10.46475653,0.019550667
11275,18225,-73.36621094,40.69513321,97.79060751,98.02724629,0.236638778,0.048196748
11276,18226,-73.30621338,40.79679871,98.68142898,98.83913803,0.157709055,0.00453719
11277,18227,-73.2460022,40.89845657,99.06651119,99.01568851,-0.050822678,0.003885896
11279,18231,-73.00317383,41.30487061,92.72788368,98.79884911,6.070965424,0.021897691
11280,18232,-72.94192505,41.4064064,92.00778523,98.90248978,6.894704547,0.017470561
11281,18233,-72.88049316,41.5079422,93.86434647,99.00904416,5.144697689,0.028125427
11282,18234,-72.81884766,41.60944748,94.81605912,99.15363327,4.337574142,0.008906246
11283,18235,-72.75701904,41.71092987,98.88033148,99.44954007,0.569208584,0.006769975
11284,18236,-72.69494629,41.81238174,99.21952612,99.50520062,0.285674507,0.002910999
11286,18238,-72.57019043,42.01522827,97.23702977,99.34212865,2.105098877,0.022171815
11287,18239,-72.50750732,42.11660385,99.28539019,99.53973702,0.254346838,0.00553429
11288,18240,-72.44458008,42.21796799,97.09703397,99.22186144,2.124827471,0.01077318
11289,18241,-72.38146973,42.31929779,96.07237683,98.72671281,2.654335981,0.006337367
11290,18242,-72.31811523,42.42059326,95.69513438,98.24704157,2.551907188,0.00274241
11291,18243,-72.25457764,42.52187347,95.50853786,96.64272869,1.134190829,0.003914597
11292,18244,-72.1907959,42.62312317,95.36242381,95.43576398,0.073340169,0.006192839
11293,18245,-72.12680054,42.72434616,94.74007567,93.63397353,-1.106102147,0.016487194
11294,18246,-72.06256104,42.82553482,94.71993654,92.27278223,-2.447154303,0.004859359
11295,18247,-71.99813843,42.92670059,94.67750434,92.44483412,-2.232670227,0.01465186
11296,18248,-71.93347168,43.02783966,94.24363373,93.66891062,-0.574723114,0.006792439
11297,18249,-71.86859131,43.12894821,95.29450606,95.74684489,0.452338829,0.006793514
11298,18250,-71.8034668,43.23001099,95.25837565,97.17301726,1.914641605,0.005607095
11299,18251,-71.73815918,43.33105087,95.50376398,96.57655615,1.072792168,0.004827281
11300,18252,-71.6725769,43.43207169,96.34031801,96.65372182,0.313403804,0.005440372
11301,18253,-71.60678101,43.53303909,96.83407303,96.67780964,-0.156263387,0.006213681
11302,18254,-71.54077148,43.63399124,96.38337259,96.6939036,0.310531003,0.007185354
11303,18255,-71.47451782,43.73490524,96.61476534,96.4500257,-0.16473964,0.00671781
11304,18256,-71.40802002,43.83576965,90.49150855,92.29680438,1.80529583,0.005549202
11305,18257,-71.34130859,43.93661499,77.5328831,90.4704856,12.93760249,0.017518709
11306,18258,-71.27435303,44.03743362,85.97673497,92.14078198,6.164047002,0.003948222
11307,18259,-71.20718384,44.13820648,77.87287681,91.11894531,13.2460685,0.003972255
11308,18260,-71.13977051,44.23894501,62.61131106,89.80440724,27.19309618,0.038129886
11309,18261,-71.07208252,44.33964539,74.87471533,91.09885117,16.22413584,0.030664483
11310,18262,-71.00421143,44.44030762,76.24487639,93.08630975,16.84143336,0.007058171
11311,18263,-70.93606567,44.54093552,65.66351054,91.42375983,25.7602493,0.028474319
11312,18264,-70.86767578,44.64151764,67.21766471,91.59302682,24.37536211,0.049600549
11345,18376,-73.17199707,40.75121689,97.70413253,97.35721853,-0.346914,0.012861061
11346,18377,-73.1116333,40.85279083,98.69506164,98.63750386,-0.057557781,0.004061053
11347,18378,-73.05102539,40.95433807,74.35694418,89.29931549,14.94237131,0.006482568
11348,18381,-72.86807251,41.25886917,89.47540276,98.13039735,8.654994592,0.015797213
11349,18382,-72.80664063,41.36033249,91.81722226,98.53144007,6.714217809,0.0022886
11350,18383,-72.74505615,41.46177673,92.84054605,98.90000525,6.059459207,0.00581612
11351,18384,-72.68322754,41.56319809,94.16629785,99.05847595,4.892178104,0.004092736
11352,18385,-72.62121582,41.66458893,95.45816233,99.17497002,3.716807699,0.010273857
11353,18386,-72.55895996,41.76596832,96.18043625,99.19242422,3.011987972,0.005932607
11354,18387,-72.496521,41.86730957,96.0764836,99.2082729,3.131789298,0.004075876
11355,18388,-72.43383789,41.96863174,95.62287585,99.14658013,3.523704285,0.005853254
11356,18389,-72.37097168,42.06993484,95.40550129,99.04588982,3.640388521,0.003184721
11357,18390,-72.30786133,42.17120361,95.35643759,98.78138845,3.424950861,0.004346053
11358,18391,-72.24456787,42.27244568,94.63574051,98.4038704,3.768129883,0.009096662
11359,18392,-72.18103027,42.37366867,94.34659787,97.67791778,3.331319916,0.008547943
11360,18393,-72.11727905,42.47486496,94.0882371,95.95621585,1.867978753,0.004300874
11361,18394,-72.05334473,42.57602692,94.40028534,94.37269784,-0.027587502,0.00304624
11362,18395,-71.98913574,42.67716217,94.0221222,93.10283015,-0.919292058,0.003691999
11363,18396,-71.92474365,42.77827454,94.39862421,92.63382503,-1.76479918,0.006888459
11364,18397,-71.86010742,42.87934875,93.43502799,92.92028586,-0.51474213,0.006608911
11365,18398,-71.79525757,42.98039627,93.87139546,96.52889716,2.657501695,0.006516283
11366,18399,-71.73019409,43.08141327,94.61937583,98.08808423,3.468708402,0.006157521
11367,18400,-71.66491699,43.18240356,96.02458591,98.37532225,2.350736347,0.004181841
11368,18401,-71.59936523,43.28335571,96.55788932,98.19177082,1.633881494,0.003667932
11369,18402,-71.53363037,43.38428116,96.3334135,97.08065755,0.747244046,0.00299762
11370,18403,-71.46765137,43.48517227,96.18183615,96.51315072,0.331314567,0.002266759
11371,18404,-71.40142822,43.58602524,82.09777761,86.1157428,4.017965194,0.003698581
11372,18405,-71.33499146,43.68686295,96.31258315,95.60684095,-0.7057422,0.004901522
11373,18406,-71.26831055,43.78765106,95.33281233,94.99039919,-0.342413145,0.005810731
11374,18407,-71.20141602,43.88841248,95.84653851,95.54389243,-0.30264608,0.006479614
11375,18408,-71.13427734,43.98913193,96.14494598,96.40385557,0.258909584,0.005799806
11376,18409,-71.06689453,44.08981705,96.17030274,96.00528871,-0.165014029,0.015165298
11377,18410,-70.9992981,44.19047165,93.48204379,94.66107604,1.179032246,0.004239131
11378,18411,-70.93145752,44.29107285,89.9239433,92.14109065,2.21714735,0.00467651
11379,18412,-70.86334229,44.39165497,87.52334512,92.63932707,5.115981941,0.005407621
11380,18413,-70.79504395,44.49219894,86.91940571,92.69024687,5.77084116,0.006550623
11412,18527,-72.97747803,40.80695343,87.47669021,94.76472718,7.288036974,0.025982926
11413,18528,-72.91668701,40.90842438,91.45991736,97.28727724,5.827359876,0.00328649
11414,18532,-72.67160034,41.31407928,90.07099461,98.19529318,8.124298568,0.00213527
11415,18533,-72.60980225,41.41543198,90.75363444,98.65683846,7.903204012,0.00486873
11416,18534,-72.54779053,41.51677322,91.74143783,98.78534253,7.043904699,0.003560239
11417,18535,-72.4855957,41.61808395,92.60136,98.96075359,6.359393588,0.005204762
11418,18536,-72.42315674,41.71937561,93.6733015,98.8828795,5.209577997,0.00988242
11419,18537,-72.36053467,41.82064438,93.49210002,98.90754899,5.415448967,0.005823846
11420,18538,-72.29766846,41.921875,93.48055728,98.1828227,4.702265429,0.005175903
11421,18539,-72.23461914,42.02309418,93.24980366,97.11516915,3.86536549,0.006751574
11422,18540,-72.1713562,42.12427902,93.26442737,97.72723583,4.462808461,0.002626381
11423,18541,-72.10784912,42.22543335,93.14167891,98.01362509,4.871946178,0.00242158
11424,18542,-72.04412842,42.3265686,92.29570537,97.01256437,4.716859008,0.006638131
11425,18543,-71.98022461,42.42768478,92.36677367,95.70412264,3.337348968,0.010259743
11426,18544,-71.91607666,42.528759,92.44385559,94.46740669,2.023551103,0.007751226
11427,18545,-71.85168457,42.62981796,92.20776105,95.10412703,2.896365986,0.004282355
11428,18546,-71.78710938,42.73083115,92.41542676,96.83380992,4.418383162,0.002514652
11429,18547,-71.72229004,42.83182526,92.7236015,98.71922836,5.995626856,0.002691203
11430,18548,-71.6572876,42.93278503,93.63441117,98.83278527,5.198374097,0.004693746
11431,18549,-71.5920105,43.03371811,94.8115086,98.6510923,3.839583698,0.007151721
11432,18550,-71.52655029,43.13461685,95.58900476,98.61382677,3.024822011,0.008936147
11433,18551,-71.46081543,43.23549271,96.02226765,97.82716283,1.804895178,0.009556868
11434,18552,-71.39489746,43.33633041,95.55958259,96.45704367,0.897461084,0.009075009
11435,18553,-71.32873535,43.4371376,95.23428726,95.1364915,-0.097795756,0.007627928
11436,18554,-71.2623291,43.53790283,77.89933956,82.04762772,4.14828816,0.006466949
11437,18555,-71.19570923,43.63864517,96.1760694,95.82831992,-0.347749482,0.005542481
11438,18556,-71.12884521,43.73934937,96.09906665,95.92144385,-0.1776228,0.004900301
11439,18557,-71.06176758,43.84001541,96.04276475,96.11316069,0.070395948,0.006121442
11440,18558,-70.9944458,43.94065094,96.42058493,95.72192788,-0.698657051,0.00667186
11441,18559,-70.92687988,44.04125595,96.1289463,96.66682182,0.537875518,0.006512954
11442,18560,-70.85906982,44.141819,96.52395541,96.57458558,0.050630169,0.006067945
11443,18561,-70.79101563,44.24234009,95.43956339,95.28359908,-0.155964309,0.005336834
11444,18562,-70.7227478,44.34283066,93.71798253,94.97407725,1.256094722,0.006704417
11445,18563,-70.65423584,44.44327927,94.24636239,94.62686511,0.380502718,0.025232228
11447,18565,-70.51647949,44.64407349,87.32995717,93.80159596,6.471638797,0.049679625
11474,18677,-72.84350586,40.76096344,83.04159774,93.77535887,10.73376114,0.018167604
11475,18678,-72.78256226,40.86234283,90.21700299,96.72546589,6.508462894,0.011202188
11477,18682,-72.53674316,41.26765823,87.24579732,97.79392004,10.54812272,0.006357502
11478,18683,-72.47476196,41.36893463,88.80881121,98.30440501,9.495593798,0.00485379
11479,18684,-72.41259766,41.47019196,89.47247279,98.54165506,9.069182271,0.005431286
11480,18685,-72.35018921,41.57140732,90.48869154,98.64123116,8.152539619,0.001277656
11481,18686,-72.28759766,41.67261505,90.81893009,98.58399194,7.765061849,0.00559581
11482,18687,-72.22479248,41.7737999,91.45227253,98.72205771,7.269785174,0.008152969
11483,18688,-72.16174316,41.87495804,90.8667193,98.52919099,7.662471684,0.00637043
11484,18689,-72.09851074,41.97608185,91.08120744,97.45555605,6.37434861,0.006329335
11485,18690,-72.03503418,42.07718658,91.49397913,97.63243703,6.138457902,0.007738034
11486,18691,-71.97137451,42.1782608,91.49340521,97.85961811,6.366212899,0.004169579
11487,18692,-71.9074707,42.27931213,90.64265244,98.41926916,7.776616723,0.001036998
11488,18693,-71.84338379,42.38032532,91.55101612,98.83553107,7.284514949,0.003508214
11489,18694,-71.77905273,42.48132324,91.80243664,98.92444946,7.122012821,0.006977085
11490,18695,-71.71447754,42.58229065,91.47201387,97.40084573,5.928831865,0.010104686
11491,18696,-71.64971924,42.68321991,92.44750783,98.98087536,6.533367534,0.008987743
11492,18697,-71.5847168,42.78413391,94.47950937,99.27558202,4.796072647,0.006274182
11493,18698,-71.51953125,42.88500214,94.8942249,99.23182428,4.337599382,0.003789503
11494,18699,-71.45407104,42.98584747,95.5595992,98.58139899,3.021799795,0.001602371
11495,18700,-71.38839722,43.08666611,95.28061024,98.18520872,2.904598481,0.00045552
11496,18701,-71.32250977,43.18744278,94.7845829,96.60058175,1.815998847,0.002035658
11497,18702,-71.25637817,43.28820419,94.01926494,95.51851367,1.499248725,0.00346748
11498,18703,-71.19003296,43.38891983,94.57044858,95.18226027,0.611811683,0.004639903
11499,18704,-71.12347412,43.48960876,94.17827999,94.12215062,-0.056129369,0.005572
11500,18705,-71.05664063,43.59025574,95.58995258,95.26777528,-0.322177301,0.006125283
11501,18706,-70.98959351,43.69086838,95.28376128,95.50683498,0.223073702,0.004511001
11502,18707,-70.92230225,43.79145813,95.94098397,95.21469792,-0.726286058,0.004410508
11503,18708,-70.85479736,43.89200211,95.87443185,95.32663308,-0.547798769,0.004569414
11504,18709,-70.78704834,43.99251556,96.00380399,96.04748602,0.043682022,0.005002979
11505,18710,-70.71908569,44.09298706,96.56781562,96.30678212,-0.261033501,0.006855014
11506,18711,-70.65084839,44.19342422,96.06861137,95.72719846,-0.341412909,0.006895458
11507,18712,-70.58239746,44.29383469,95.22900334,95.01171966,-0.217283684,0.025269266
11508,18713,-70.51370239,44.39419937,93.31539171,94.5401973,1.224805596,0.034806883
11509,18714,-70.44476318,44.49451447,92.63123216,94.94091228,2.309680117,0.005034912
11510,18715,-70.37554932,44.59480667,90.42727497,93.82913732,3.401862358,0.008733108
11538,18828,-72.64862061,40.81610107,84.04535474,94.12558301,10.08022827,0.002991226
11539,18830,-72.52575684,41.01862717,56.00306554,81.2369506,25.23388505,0.040978134
11540,18833,-72.3399353,41.32226563,84.28435618,97.46947494,13.18511875,0.005224135
11541,18834,-72.27758789,41.42343903,86.4251743,98.0525825,11.6274082,0.007693319
11542,18835,-72.21499634,41.52457428,88.06164596,98.55106745,10.48942148,0.004792283
11543,18836,-72.15222168,41.62569427,90.65623405,98.71546276,8.059228708,0.000985853
11544,18837,-72.0892334,41.72678757,90.32848021,98.71767343,8.389193219,0.005262066
11545,18838,-72.02600098,41.82786179,89.4678446,98.70862948,9.240784882,0.006488366
11546,18839,-71.96258545,41.92889404,90.37995953,98.79686545,8.416905913,0.004946154
11547,18840,-71.8989563,42.02991867,91.01368966,98.63606669,7.622377037,0.007456065
11548,18841,-71.83508301,42.13090897,90.74041911,98.95642127,8.216002155,0.008582476
11549,18842,-71.77102661,42.23187256,91.28693114,99.06578671,7.778855575,0.007047726
11550,18843,-71.70672607,42.33281326,90.59149618,99.14573994,8.554243762,0.003605558
11551,18844,-71.64221191,42.43371582,91.70687263,99.04402995,7.337157314,0.000415161
11552,18845,-71.57751465,42.53459167,92.92176556,99.14803829,6.226272723,0.002565429
11553,18846,-71.51254272,42.63544083,92.83161578,99.15211234,6.320496559,0.005244657
11554,18847,-71.4473877,42.73625946,94.22560114,99.24493386,5.019332716,0.007710262
11555,18848,-71.38195801,42.83705521,94.9320863,98.24797168,3.315885382,0.009878321
11556,18849,-71.31634521,42.93782043,93.92346939,97.76202887,3.838559471,0.010299242
11557,18850,-71.25048828,43.03853989,94.24911219,98.42050313,4.171390947,0.008634723
11558,18851,-71.18441772,43.13923645,93.34723434,97.97629353,4.629059185,0.007206716
11559,18852,-71.11810303,43.2399025,92.49346307,97.27301087,4.779547796,0.006053366
11560,18853,-71.05157471,43.3405304,92.65720959,96.48901175,3.831802163,0.005151787
11561,18854,-70.98480225,43.44113159,94.04958974,95.10276834,1.053178607,0.005116949
11562,18855,-70.91781616,43.54169464,93.33651774,94.76785886,1.431341114,0.006676085
11563,18856,-70.85058594,43.64222717,95.10977433,95.25010401,0.140329683,0.007028222
11564,18857,-70.78314209,43.74272156,95.26563683,94.43769787,-0.827938954,0.00688076
11565,18858,-70.71542358,43.8431778,94.73283111,94.33348678,-0.399344327,0.006420493
11566,18859,-70.64749146,43.94360352,95.50231352,94.66829675,-0.834016776,0.005716084
11567,18860,-70.5793457,44.0439949,96.00125422,95.29389774,-0.707356483,0.006302279
11568,18861,-70.51092529,44.14434052,95.40783128,95.43124459,0.02341331,0.014556923
11569,18862,-70.44226074,44.24465179,95.16113429,95.63727071,0.476136425,0.009126348
11570,18863,-70.37338257,44.34493256,94.89506067,95.79647206,0.901411395,0.006770383
11571,18864,-70.30426025,44.44516754,94.97115707,96.04554952,1.074392451,0.00340308
11572,18865,-70.23486328,44.54536438,93.82973282,95.72441358,1.894680762,0.015405222
11573,18866,-70.16525269,44.64551926,92.77326784,94.80071886,2.027451019,0.029221791
11602,18984,-72.14276123,41.37651062,82.58191648,96.00303531,13.42111883,0.007294946
11603,18985,-72.08001709,41.47756195,87.45433589,98.10132101,10.64698512,0.009727863
11604,18986,-72.01705933,41.57859421,89.76485836,98.69719305,8.932334686,0.004851369
11605,18987,-71.95388794,41.67961884,90.41198298,98.80161262,8.389629633,0.003245548
11606,18988,-71.89050293,41.78059006,90.48515373,98.68600107,8.200847346,0.004879313
11607,18989,-71.8269043,41.88155746,89.42283717,98.65859999,9.235762821,0.004762729
11608,18990,-71.76309204,41.98248291,89.95790602,98.76653422,8.808628205,0.003510434
11609,18991,-71.69903564,42.08338165,90.05260298,99.01965609,8.967053109,0.004856397
11610,18992,-71.63479614,42.18426514,91.20202657,99.14577018,7.943743604,0.00830238
11611,18993,-71.5703125,42.28511047,92.01270456,99.1950858,7.18238124,0.010118453
11612,18994,-71.50564575,42.38593292,92.33297587,99.13681021,6.803834347,0.007708224
11613,18995,-71.44073486,42.48673248,92.64137648,99.20471604,6.563339561,0.005017551
11614,18996,-71.37561035,42.58749771,92.79523123,99.21633022,6.421098989,0.002574834
11615,18997,-71.3102417,42.68822861,93.04405942,99.16073383,6.116674413,0.00041059
11616,18998,-71.24465942,42.78892899,92.76996302,99.03876338,6.268800365,0.001509514
11617,18999,-71.17883301,42.88961029,93.58125448,97.99864278,4.417388298,0.003166403
11618,19000,-71.11282349,42.99024582,93.41015459,98.12968381,4.719529215,0.004594411
11619,19001,-71.04656982,43.09085464,92.98028905,98.85311244,5.872823383,0.005751575
11620,19002,-70.98007202,43.19142914,93.27770153,98.41402355,5.136322022,0.006630266
11621,19003,-70.91333008,43.2919693,92.64419773,97.68997296,5.045775233,0.007230485
11622,19004,-70.84640503,43.39248657,92.41615313,96.38219028,3.966037142,0.004724852
11623,19005,-70.77923584,43.49295807,92.71091827,95.54097229,2.830054026,0.003336983
11624,19006,-70.71179199,43.59340286,93.27230167,95.55822728,2.28592561,0.003534036
11625,19007,-70.64416504,43.69380569,93.83844552,95.21018467,1.371739148,0.003956157
11626,19008,-70.57629395,43.79417801,94.30859542,95.18385911,0.875263697,0.004652936
11627,19009,-70.50817871,43.89451981,94.05671942,95.16918994,1.112470514,0.005481286
11628,19010,-70.43981934,43.9948082,95.26842472,94.96971634,-0.298708383,0.004172644
11629,19011,-70.37121582,44.09508133,94.51594694,95.7730059,1.257058961,0.022195133
11630,19012,-70.30236816,44.19530487,95.24942105,95.30782062,0.058399575,0.003144334
11631,19013,-70.23330688,44.29549026,94.88853084,95.96042954,1.071898709,0.006401011
11632,19014,-70.16400146,44.39563751,95.08455351,96.52763966,1.443086143,0.023334319
11633,19015,-70.09442139,44.49575043,95.26335963,96.29734716,1.033987528,0.004792928
11634,19016,-70.02462769,44.59581375,94.85167132,96.31640371,1.464732389,0.017433705
11635,19017,-69.95458984,44.69584656,94.99844857,96.49017437,1.491725798,0.009727516
11636,19018,-69.88427734,44.79583359,95.89126771,96.70172911,0.810461401,0.038059953
11661,19130,-72.2578125,40.92529678,80.63964343,91.80895258,11.16930915,0.007953627
11662,19134,-72.00817871,41.329422,78.40845912,95.44732518,17.03886606,0.0026798
11663,19135,-71.94525146,41.4303894,84.99801737,96.99566207,11.9976447,0.007521962
11664,19136,-71.88214111,41.53134155,86.93615301,98.22708588,11.29093288,0.008751994
11665,19137,-71.81878662,41.632267,87.60897406,98.12556441,10.51659035,0.005593286
11666,19138,-71.75521851,41.73316956,88.03773116,98.46364698,10.42591582,0.00554339
11667,19139,-71.69143677,41.83403015,88.05487104,98.68802829,10.63315724,0.006891053
11668,19140,-71.62744141,41.9348793,89.67376265,98.87490917,9.201146522,0.004986195
11669,19141,-71.56323242,42.03569412,91.04220396,98.9904749,7.948270945,0.002063269
11670,19142,-71.4987793,42.13649368,91.68349022,99.03285492,7.349364702,0.001570077
11671,19143,-71.43414307,42.2372551,92.56799331,99.18802679,6.620033474,0.004497261
11672,19144,-71.3692627,42.33798218,93.49131098,99.23833342,5.74702244,0.007145972
11673,19145,-71.30419922,42.43868637,93.26013934,99.26033033,6.000190994,0.009588689
11674,19146,-71.23886108,42.53937531,93.60912784,99.15619044,5.547062595,0.010390511
11675,19147,-71.17333984,42.64002228,93.51492819,98.98280832,5.467880131,0.008462778
11676,19148,-71.10757446,42.74063492,91.59103834,98.97779507,7.386756732,0.006813518
11677,19149,-71.04156494,42.84120941,91.02735602,98.94608058,7.918724565,0.005446545
11678,19150,-70.97537231,42.94177628,92.21800006,98.29949892,6.081498861,0.004270308
11679,19151,-70.90893555,43.04229355,91.02588172,98.31918618,7.293304464,0.008006401
11680,19152,-70.84225464,43.14278412,92.07048567,97.85582157,5.785335907,0.024908139
11681,19153,-70.77536011,43.24324417,91.97691133,97.25646106,5.27954973,0.019723382
11682,19154,-70.70822144,43.34365463,89.73381146,96.38336376,6.649552296,0.013400827
11683,19155,-70.64086914,43.44404984,90.11485134,96.95963513,6.844783789,0.008576081
11684,19156,-70.57327271,43.54440308,91.94600108,94.85424404,2.908242968,0.008134887
11685,19157,-70.50543213,43.6447258,92.46943483,94.94634317,2.476908342,0.018485034
11686,19158,-70.43737793,43.74501419,92.8550163,93.90810661,1.05309031,0.015676773
11687,19159,-70.36907959,43.84526062,93.83406555,94.02794827,0.193882719,0.005860683
11688,19160,-70.30053711,43.94547653,94.38152104,95.03730025,0.655779212,0.007385251
11689,19161,-70.23175049,44.04564667,93.83276912,95.60624233,1.773473211,0.009199736
11690,19162,-70.16275024,44.14578247,94.55439134,95.14196343,0.587572099,0.033394176
11691,19163,-70.09347534,44.24588013,94.99315293,95.95511057,0.961957639,0.008494578
11692,19164,-70.02398682,44.34593582,94.67357819,96.2490168,1.575438607,0.01048336
11693,19165,-69.95422363,44.44596481,94.43870563,96.07143386,1.632728231,0.006681181
11694,19166,-69.88424683,44.54593658,95.06010618,95.98851764,0.92841146,0.0137886
11695,19167,-69.81402588,44.64588165,95.65438018,96.58069336,0.926313176,0.012519418
11696,19168,-69.74353027,44.74578094,95.75603734,96.71376576,0.957728417,0.02565833
11697,19169,-69.67282104,44.84563828,94.42436893,96.21710072,1.792731792,0.00063112
