"","X","lon","lat","epirainh","epirainf","epiraindiff","epirhh","epirhf","epirhdiff","epiaveth","epiavetf","epiavetdiff","V12"
"11789",19461,-69.9535522460938,43.9462547302246,25.93957,24.85847,-1.0811,76.66896,72.41936,-4.2496,17.2596,17.24682,-0.0127799999999993,0.00774988625621376
"11790",19462,-69.8841857910156,44.046215057373,27.4876,26.73138,-0.756219999999999,76.1906,71.81609,-4.37451,17.30309,17.31188,0.00878999999999763,0.00441310116929827
"11791",19463,-69.8145751953125,44.1461334228516,28.20938,28.71404,0.504660000000001,76.27975,71.74253,-4.53722,17.30726,17.31652,0.00926000000000116,0.0392897204635005
"11792",19464,-69.7446899414062,44.2460098266602,28.18803,32.25798,4.06995,76.72534,71.95163,-4.77371000000001,17.31837,17.36681,0.0484399999999994,0.00816847636149021
"11793",19465,-69.674560546875,44.3458557128906,27.9245,33.22695,5.30245,76.98579,72.14019,-4.84559999999999,17.34577,17.41753,0.0717599999999976,0.0263151923582967
"11794",19466,-69.604248046875,44.4456596374512,28.49528,32.27025,3.77497,76.12594,71.0501,-5.07584,17.39999,17.51033,0.110340000000001,0.0043032110861958
"11795",19467,-69.5336303710938,44.5454254150391,27.03167,32.38524,5.35357,76.70112,71.92695,-4.77417,17.39412,17.45564,0.061519999999998,0.0248448907205088
"11796",19468,-69.4627685546875,44.6451416015625,26.96471,31.8744,4.90969,76.47697,71.71711,-4.75985999999999,17.40693,17.49022,0.0832900000000016,0.00943526160040165
"11797",19469,-69.3916931152344,44.7448196411133,27.76551,30.63524,2.86973,75.6081,70.48565,-5.12244999999999,17.48772,17.67517,0.187450000000002,0.00844382105390196
"11798",19470,-69.3203430175781,44.8444519042969,29.36786,29.39776,0.0299000000000014,77.67853,72.94126,-4.73727,17.43912,17.7106,0.27148,0.00345145735369101
"11799",19471,-69.2487487792969,44.9440460205078,30.13634,30.51505,0.378709999999998,78.20765,73.34667,-4.86098,17.4515,17.81196,0.36046,0.00527409312869054
"11800",19472,-69.1768798828125,45.0435981750488,31.38483,33.47402,2.08919,78.25927,73.33417,-4.9251,17.44608,17.83135,0.385270000000002,0.044541164546402
"11801",19473,-69.1047973632812,45.1431083679199,32.77548,34.49018,1.7147,78.25181,73.38205,-4.86976,17.46225,17.84345,0.3812,0.00549316077900386
"11803",19475,-68.9598388671875,45.341983795166,36.41063,37.76196,1.35133,78.11552,72.42105,-5.69447000000001,17.5901,18.00339,0.41329,0.0373577705641992
"11804",19476,-68.886962890625,45.4413528442383,36.03173,39.24493,3.21319999999999,78.32547,72.89232,-5.43315,17.55555,18.01113,0.455580000000001,0.00254515578190251
"11805",19477,-68.8138427734375,45.5406875610352,33.16665,38.26361,5.09696,78.55765,73.44131,-5.11633999999999,17.59131,17.96676,0.375450000000001,0.0316605552191973
"11819",19586,-71.4785766601562,41.3885536193848,29.63376,34.30233,4.66857,81.37443,78.36444,-3.00999,15.63253,14.75827,-0.87426,0.0362166357026084
"11820",19589,-71.2863159179688,41.6904716491699,22.34422,26.17775,3.83353,74.82289,72.3715,-2.45139,16.38065,15.61492,-0.76573,0.00402134677009514
"11821",19590,-71.2217712402344,41.7910614013672,22.21942,25.96189,3.74247,71.72124,69.26083,-2.46041,16.64819,15.85545,-0.79274,0.00117427173519502
"11822",19591,-71.1570434570312,41.8916282653809,22.67213,25.00326,2.33113,70.88109,68.52884,-2.35225,16.72769,16.01198,-0.715709999999998,0.00146680964740398
"11823",19592,-71.0920715332031,41.9921493530273,23.8201,23.83352,0.01342,70.30679,67.82706,-2.47973,16.77761,16.19454,-0.583069999999999,0.00381797403780126
"11824",19593,-71.0268859863281,42.0926475524902,20.90634,23.05254,2.1462,62.67466,62.13838,-0.536280000000005,17.27808,16.39204,-0.886039999999998,0.00593262719769427
"11825",19594,-70.9614868164062,42.1931343078613,21.21432,21.8844,0.670079999999999,61.44393,60.8611,-0.582830000000001,17.41169,16.34881,-1.06288,0.00782221321898646
"11826",19598,-70.6976318359375,42.5947303771973,28.98826,30.06739,1.07913,81.43392,79.15991,-2.27401,16.63675,15.54173,-1.09502,0.00936069524419736
"11827",19611,-69.8148193359375,43.896297454834,24.82375,23.80808,-1.01567,77.74997,73.23203,-4.51794000000001,17.13507,16.9875,-0.147569999999998,0.0331498888757977
"11828",19612,-69.7452392578125,43.996166229248,25.30238,25.57088,0.2685,77.66375,73.40503,-4.25872,17.19103,17.14364,-0.04739,0.00702260524360554
"11829",19613,-69.6754455566406,44.0960006713867,26.2623,26.70809,0.445789999999999,77.50562,72.92993,-4.57568999999999,17.22223,17.19508,-0.0271499999999989,0.00495132765708917
"11830",19614,-69.6054077148438,44.1957893371582,27.22389,29.5475,2.32361,77.79165,72.97457,-4.81708,17.24963,17.20708,-0.0425499999999985,0.00343126203369337
"11831",19615,-69.5351257324219,44.2955436706543,27.43779,32.39449,4.9567,77.1817,71.9297,-5.25200000000001,17.31573,17.39588,0.0801499999999997,0.00747758081189431
"11832",19616,-69.464599609375,44.3952522277832,26.14904,31.97175,5.82271,77.60602,72.34878,-5.25724,17.2935,17.425,0.131499999999999,0.0117222638480072
"11833",19617,-69.393798828125,44.4949264526367,25.42663,30.42212,4.99549,77.30431,72.21039,-5.09392,17.31753,17.49636,0.178829999999998,0.0326936169389072
"11834",19618,-69.3227844238281,44.5945587158203,25.11796,30.01065,4.89269,77.72268,72.92438,-4.7983,17.30856,17.4403,0.131740000000001,0.0123340562753924
"11835",19619,-69.2514953613281,44.6941452026367,26.09961,28.66156,2.56195,77.38488,72.59405,-4.79083,17.35868,17.49333,0.134650000000001,0.0131556664548853
"11836",19620,-69.1799926757812,44.7936897277832,26.86388,28.56864,1.70476,77.98817,73.33441,-4.65375999999999,17.39341,17.59431,0.200900000000001,0.0197407090737087
"11837",19621,-69.1081848144531,44.8931922912598,28.97614,29.84087,0.864729999999998,77.94017,73.21059,-4.72958,17.44296,17.66413,0.221170000000001,0.0196357902716002
"11838",19622,-69.0361633300781,44.9926528930664,30.45457,31.57894,1.12437,78.14412,73.34184,-4.80228,17.49324,17.79597,0.30273,0.0188693269693943
"11839",19623,-68.9638671875,45.0920715332031,32.52161,33.09457,0.572959999999995,78.33923,73.62278,-4.71644999999999,17.50158,17.82326,0.321680000000001,0.00933817451861074
"11840",19624,-68.891357421875,45.1914443969727,34.25496,32.76203,-1.49292999999999,77.79159,72.46343,-5.32816,17.57253,17.93248,0.359950000000001,0.0285909234352957
"11841",19625,-68.8185424804688,45.2907676696777,36.42736,35.3153,-1.11206,77.94009,72.29062,-5.64946999999999,17.57188,17.97377,0.401889999999998,0.00405486134468447
"11843",19627,-68.6721801757812,45.4892845153809,33.38529,38.17279,4.7875,78.70999,73.33795,-5.37204,17.5524,17.95383,0.401430000000001,0.018725797275188
"11855",19739,-71.1517028808594,41.6422805786133,22.24665,23.67151,1.42486,74.22762,71.99233,-2.23529000000001,16.43779,15.58447,-0.85332,0.00911326672899548
"11856",19740,-71.0870056152344,41.7427940368652,21.35825,24.23125,2.873,72.9419,70.67258,-2.26932000000001,16.51884,15.66237,-0.856470000000002,0.00715126428809754
"11857",19741,-71.0220947265625,41.8432655334473,22.18136,24.16944,1.98808,71.91099,69.58808,-2.32290999999999,16.62232,15.79492,-0.827399999999999,0.0047886558058039
"11858",19742,-70.9569396972656,41.9436988830566,22.6596,23.70898,1.04938,71.18472,68.85687,-2.32785,16.68179,15.86836,-0.81343,0.003741236462389
"11859",19743,-70.8916015625,42.044116973877,21.93676,22.4613,0.524540000000002,70.78009,68.31873,-2.46136,16.77224,16.08419,-0.68805,0.00397500801599904
"11860",19744,-70.8259887695312,42.1445007324219,21.4427,21.74251,0.299810000000001,70.25227,67.66184,-2.59043,16.77432,16.10799,-0.666329999999999,0.00396845364198839
"11861",19762,-69.6065673828125,43.9459571838379,23.83551,24.49019,0.654679999999999,79.95873,75.42513,-4.53360000000001,16.97892,16.8639,-0.115019999999998,0.00410856345040855
"11862",19763,-69.5365905761719,44.0457000732422,24.35956,25.14851,0.788950000000003,79.35282,74.49683,-4.85598999999999,17.09397,16.98649,-0.107479999999999,0.0182142538162964
"11863",19764,-69.4663696289062,44.145393371582,26.59119,28.50198,1.91079,78.30434,72.99051,-5.31383,17.1781,17.13887,-0.0392299999999999,0.0296526155073806
"11864",19765,-69.3959045410156,44.2450637817383,27.59103,32.26891,4.67788,78.49044,73.04147,-5.44897,17.19787,17.2631,0.0652299999999997,0.0038005797138041
"11866",19767,-69.2542114257812,44.444263458252,25.61228,30.09007,4.47779,78.60359,73.13675,-5.46683999999999,17.24089,17.43925,0.198360000000001,0.0276603169408887
"11867",19768,-69.1830139160156,44.5438079833984,26.59358,30.19464,3.60106,78.03976,72.93926,-5.1005,17.28215,17.51922,0.237069999999999,0.00647500152830105
"11868",19769,-69.111572265625,44.6433067321777,26.65524,29.72719,3.07195,77.37482,72.3925,-4.98232,17.32949,17.53831,0.208819999999999,0.0215820968603992
"11869",19770,-69.0398559570312,44.7427558898926,26.5406,28.77656,2.23596,77.45673,72.80939,-4.64734,17.36946,17.44786,0.0783999999999985,0.00601505306511285
"11870",19771,-68.9678955078125,44.8421745300293,28.39726,29.17545,0.778190000000002,77.65632,72.86583,-4.79048999999999,17.41717,17.52423,0.107060000000001,0.0103771380436939
"11871",19772,-68.8956909179688,44.9415397644043,30.36905,30.65592,0.286869999999997,77.97115,73.01356,-4.95759,17.44824,17.59645,0.148210000000002,0.0128794884841028
"11872",19773,-68.8232116699219,45.0408630371094,30.7209,31.98176,1.26086,77.44131,72.06489,-5.37642,17.50275,17.74123,0.238480000000003,0.0181329646811079
"11873",19774,-68.75048828125,45.1401481628418,32.93597,31.87674,-1.05923,77.64749,72.09587,-5.55162,17.55824,17.77418,0.21594,0.00865045399019948
"11874",19775,-68.6775207519531,45.2393798828125,32.95619,32.91105,-0.0451399999999964,78.8605,73.55776,-5.30274,17.49091,17.79792,0.307010000000002,0.00590519528859801
"11875",19776,-68.6043090820312,45.3385696411133,32.35852,35.73098,3.37246,79.44806,74.12111,-5.32695,17.47918,17.78057,0.301390000000001,0.0435918250625917
"13583",5650,-84.209716796875,46.5652160644531,49.3635,57.24544,7.88194,77.5466,76.19841,-1.34819,17.62927,18.90078,1.27151,0.00549926757810226
"13635",5800,-84.0537719726562,46.5337219238281,48.48856,56.96699,8.47843,76.79806,75.7451,-1.05296000000001,17.64856,18.92319,1.27463,0.00494995117190911
"13905",6549,-83.3240356445312,46.2662582397461,37.74539,45.44881,7.70342,76.44955,75.08464,-1.36491000000001,17.64137,18.83056,1.18919,0.0152938842772983
"14126",7151,-82.610107421875,46.3476181030273,38.23265,40.15908,1.92643,76.23829,74.54012,-1.69817,17.55847,18.88799,1.32952,0.0474893188477026
"14290",7601,-82.1475830078125,46.2461318969727,39.41105,45.78609,6.37504,74.50264,73.31231,-1.19033,17.73917,18.87914,1.13997,0.0335488891602012
"14348",7750,-82.0433044433594,46.1055183410645,32.79105,43.52073,10.72968,73.26015,71.92788,-1.33226999999999,17.77244,18.8823,1.10986,0.0277861022948969
"14349",7751,-81.9937744140625,46.2118873596191,36.40461,44.62594,8.22133,74.29588,73.13347,-1.16240999999999,17.78267,18.8653,1.08263,0.0231129455566048
"14405",7896,-82.0872497558594,45.6456718444824,34.91459,44.90122,9.98663000000001,75.18485,74.18659,-0.998260000000002,17.99535,18.96797,0.972620000000003,0.00292160034180711
"14407",7898,-81.9889831542969,45.8584518432617,30.0067,38.5705,8.5638,75.12288,74.13135,-0.991529999999997,17.82318,18.86821,1.04503,0.0405313110352097
"14408",7899,-81.9395751953125,45.9648017883301,30.10733,38.21346,8.10613,74.79177,73.63428,-1.15749,17.8165,18.88565,1.06915,0.0402265930176
"14409",7900,-81.8899536132812,46.0711364746094,34.39096,41.60771,7.21675,74.49996,73.05467,-1.44529,17.67378,18.78541,1.11163,0.0239099121094029
"14410",7901,-81.8401489257812,46.1774482727051,36.64849,44.6495,8.00101,74.27473,72.96238,-1.31235000000001,17.70755,18.88567,1.17812,0.00259719848629203
"14411",7902,-81.7901611328125,46.2837333679199,36.77252,41.77988,5.00736,74.69277,73.00822,-1.68455,17.61839,18.8227,1.20431,0.0114277648925949
"14412",7903,-81.739990234375,46.3899993896484,37.02695,40.35743,3.33048,75.81925,73.73124,-2.08801,17.52946,18.79001,1.26055,0.0499896240234037
"14472",8050,-81.73681640625,46.0365524291992,49.1468,50.23221,1.08541,74.99696,74.08366,-0.913300000000007,18.40362,19.35518,0.951560000000001,0.0302639770508009
"14473",8051,-81.6867370605469,46.1427993774414,37.34915,43.05593,5.70677999999999,73.16328,71.28959,-1.87369,17.75865,18.94842,1.18977,0.0154635620116892
"14474",8052,-81.636474609375,46.2490196228027,35.93832,40.02694,4.08862000000001,74.89921,72.97083,-1.92837999999999,17.61834,18.7973,1.17896,0.00245498657229604
"14588",8315,-83.087158203125,42.241771697998,32.63566,29.93114,-2.70452,58.50349,59.82646,1.32297,19.02041,19.07899,0.0585800000000027,0.0260700988769997
"14609",8354,-81.2275695800781,46.3910865783691,31.04089,34.31599,3.2751,75.2562,72.77539,-2.48081000000001,17.49171,18.6928,1.20109,0.00351699829100482
"14610",8355,-81.1762084960938,46.4971008300781,30.00432,36.01193,6.00761,75.82347,73.40157,-2.42189999999999,17.47933,18.70861,1.22928,0.00330932617190882
"14611",8356,-81.1246643066406,46.6030883789062,32.12012,38.02518,5.90506,75.47103,73.02125,-2.44978,17.47011,18.74663,1.27652,0.0284240722656008
"14658",8464,-82.9877014160156,42.1022720336914,32.28157,28.78752,-3.49405,70.52283,69.77168,-0.751149999999996,18.09154,18.57347,0.481930000000002,0.0399734497069986
"14682",8503,-81.1253662109375,46.2496490478516,31.76634,36.47564,4.7093,74.90131,72.62412,-2.27718999999999,17.54965,18.74237,1.19272,0.00571716308590453
"14683",8504,-81.0739440917969,46.3556289672852,30.34904,35.96023,5.61119,75.34385,72.85074,-2.49311,17.482,18.68968,1.20768,0.00168487548830143
"14684",8505,-81.0223388671875,46.4615745544434,29.87881,35.65089,5.77208,63.84536,62.85029,-0.995069999999998,18.58483,19.4832,0.89837,0.00391342163090513
"14685",8506,-80.9705200195312,46.567497253418,33.12712,36.22156,3.09444,75.10657,72.61632,-2.49025,17.49346,18.73278,1.23932,0.00301727294919374
"14686",8507,-80.9184875488281,46.6733932495117,31.85343,38.52905,6.67562,74.7368,71.8827,-2.8541,17.49092,18.79603,1.30511,0.0381192016602014
"14732",8614,-82.8441467285156,42.0692138671875,30.07551,29.44316,-0.632350000000002,71.07543,70.26158,-0.813850000000002,18.07855,18.58158,0.503029999999999,0.0150671386719097
"14762",8655,-80.86865234375,46.4258460998535,34.98813,35.91361,0.92548,73.92146,71.44777,-2.47368999999999,17.56878,18.80652,1.23774,0.0021937561035088
"14763",8656,-80.8165588378906,46.5317001342773,34.87795,34.43363,-0.444319999999998,75.32052,72.71748,-2.60304000000001,17.55031,18.76578,1.21547,0.0101412963866991
"14764",8657,-80.7642822265625,46.637523651123,35.57526,38.20819,2.63293,74.63717,71.97676,-2.66041,17.65909,18.84867,1.18958,0.003194122314504
"14815",8769,-82.4743041992188,42.5681686401367,26.04621,28.32698,2.28077,71.33718,70.31053,-1.02665,18.17023,18.64414,0.47391,0.00252716064449032
"14816",8770,-82.4284973144531,42.6745796203613,30.37529,29.00252,-1.37277,71.57019,70.10209,-1.46809999999999,18.15463,18.68036,0.525729999999999,0.0280769348143934
"14817",8771,-82.382568359375,42.7809867858887,28.95001,29.42944,0.479430000000001,71.90372,70.19987,-1.70385,18.08372,18.71066,0.626940000000001,0.0134184265137023
"14818",8772,-82.3364562988281,42.8873748779297,28.96084,29.42481,0.46397,72.48254,70.40312,-2.07942,18.02858,18.78833,0.759749999999997,0.0188311767578071
"14850",8804,-80.7673034667969,46.2841033935547,33.33822,38.65086,5.31264,73.207,70.99406,-2.21293999999999,17.69315,18.85486,1.16171,0.0182000732421983
"14851",8805,-80.7151489257812,46.3899040222168,35.26223,36.495,1.23277,74.6508,72.14163,-2.50917,17.52802,18.68742,1.1594,0.000244903564393439
"14852",8806,-80.6628112792969,46.4957008361816,35.38082,35.17763,-0.203189999999999,74.24533,71.74051,-2.50482,17.51978,18.79996,1.28018,0.0414878845215014
"14906",8920,-82.2838745117188,42.6407623291016,28.96073,29.12781,0.167079999999999,70.88058,69.57497,-1.30561,18.19269,18.72038,0.52769,0.0481121826172028
"14907",8921,-82.2376708984375,42.7471046447754,28.89168,30.80461,1.91293,71.59623,70.04989,-1.54634,18.12573,18.72332,0.59759,0.0202244567871048
"14908",8922,-82.1913146972656,42.8534317016602,29.59835,30.17952,0.58117,72.30085,70.48413,-1.81672,18.07742,18.75626,0.678840000000001,0.0347463989257903
"14909",8923,-82.1448059082031,42.9597549438477,31.86853,32.08062,0.212090000000003,71.52021,69.30933,-2.21088,18.14281,18.89679,0.753979999999999,0.0199490356446006
"14910",8924,-82.0981140136719,43.0660591125488,33.2425,37.26074,4.01824,72.97138,70.99932,-1.97206,18.10639,18.80819,0.701799999999999,0.00294509887689287
"14911",8925,-82.05126953125,43.17236328125,45.1967,61.01855,15.82185,73.93902,73.95972,0.020700000000005,18.36431,19.19594,0.831630000000001,0.0439062499999991
"14942",8956,-80.50927734375,46.4594955444336,35.97443,38.19912,2.22469,75.62032,73.64792,-1.97240000000001,17.44346,18.73978,1.29632,0.0347817993163986
"14996",9071,-82.0929565429688,42.7130279541016,28.72428,31.03884,2.31456,71.38966,69.97341,-1.41625000000001,18.13426,18.75699,0.622729999999997,0.0199285888672165
"14997",9072,-82.04638671875,42.8192977905273,28.49202,30.85238,2.36036,72.02949,70.4693,-1.56018999999999,18.08142,18.77506,0.693639999999998,0.0306845092773003
"14998",9073,-81.9996337890625,42.9255485534668,30.72749,32.89839,2.1709,71.30478,69.40197,-1.90280999999999,18.10207,18.83915,0.737079999999999,0.0148176574707009
"14999",9074,-81.9526977539062,43.0317916870117,31.56328,35.93621,4.37293,71.95308,69.90366,-2.04942,18.13156,18.82755,0.695989999999998,0.0340939331055026
"15001",9076,-81.8583374023438,43.2442474365234,53.65361,65.66638,12.01277,74.05912,74.01131,-0.0478099999999984,18.34372,19.17634,0.832619999999999,0.00241516113278806
"15006",9081,-81.6194152832031,43.7751655578613,44.85654,56.73731,11.88077,75.90024,73.7817,-2.11854,17.82076,18.71831,0.897549999999999,0.0392497253417901
"15007",9082,-81.5711059570312,43.8813056945801,42.77451,54.95513,12.18062,76.24949,74.27877,-1.97072,17.76683,18.69288,0.92605,0.00241165161129686
"15008",9083,-81.5226135253906,43.987434387207,39.329,52.53588,13.20688,76.50252,74.69522,-1.8073,17.74048,18.69565,0.955169999999999,0.0401791381835963
"15009",9084,-81.4739379882812,44.0935363769531,38.10339,50.45018,12.34679,76.75347,75.08244,-1.67102999999999,17.6979,18.65954,0.961639999999999,0.0125256347657015
"15010",9085,-81.4251098632812,44.1996307373047,37.39692,47.70892,10.312,76.88524,75.18037,-1.70487,17.67991,18.64051,0.960599999999999,0.0454791259764988
"15084",9220,-81.9950561523438,42.5725593566895,27.69253,28.87488,1.18235,68.95426,67.89616,-1.05810000000001,18.24497,18.7408,0.495830000000002,0.00750320434569574
"15085",9221,-81.9484252929688,42.6787719726562,27.43094,29.96653,2.53559,71.38822,70.19007,-1.19815,18.12644,18.74241,0.615970000000001,0.0446533203126123
"15086",9222,-81.901611328125,42.784969329834,27.83773,31.82258,3.98485,71.9937,70.59652,-1.39718000000001,18.05532,18.74943,0.694110000000002,0.00341934204099914
"15087",9223,-81.8546142578125,42.8911590576172,31.24661,32.83801,1.5914,71.40532,69.57542,-1.82990000000001,18.09067,18.82012,0.72945,0.0207733154297074
"15088",9224,-81.8074340820312,42.9973373413086,32.03583,34.69794,2.66211000000001,71.81158,69.85601,-1.95557000000001,18.06764,18.75596,0.688320000000001,0.0097714233397852
"15089",9225,-81.7601318359375,43.1035079956055,34.7625,37.49445,2.73195,71.87791,69.75846,-2.11945,18.0938,18.76927,0.675469999999997,0.0463601684569994
"15090",9226,-81.7126159667969,43.209659576416,38.48518,43.69943,5.21425,72.09307,69.95717,-2.13589999999999,18.06746,18.75741,0.68995,0.00727554321291279
"15091",9227,-81.6649475097656,43.315803527832,44.0416,46.13569,2.09408999999999,72.79966,70.57697,-2.22269,18.02656,18.68698,0.660419999999998,0.0207510375975914
"15092",9228,-81.6170959472656,43.421932220459,46.17071,46.94557,0.774859999999997,73.79581,71.39623,-2.39958,17.93151,18.66786,0.736350000000002,0.0490281677245932
"15093",9229,-81.569091796875,43.5280494689941,46.4291,49.61996,3.19086,74.83021,72.52994,-2.30027,17.77883,18.67327,0.894439999999999,0.0110423278809009
"15094",9230,-81.5208740234375,43.6341514587402,41.65158,51.16902,9.51744,75.57767,73.46563,-2.11203999999999,17.77701,18.71306,0.936049999999998,0.034974517822306
"15095",9231,-81.4725036621094,43.7402496337891,40.24068,47.75803,7.51735,76.3091,74.32402,-1.98508,17.68239,18.678,0.995609999999999,0.0272540283203071
"15096",9232,-81.4239501953125,43.846321105957,38.67429,45.96872,7.29443,76.83372,74.89178,-1.94194,17.65766,18.6182,0.960540000000002,0.00237091064450112
"15097",9233,-81.3752136230469,43.9523811340332,37.2003,45.98119,8.78089,77.0032,75.10579,-1.89741000000001,17.64195,18.55225,0.910299999999999,0.0175947570801043
"15098",9234,-81.3262939453125,44.058422088623,37.1914,43.01428,5.82288,77.07268,75.2594,-1.81328000000001,17.62688,18.5466,0.919720000000002,0.0321281433105014
"15099",9235,-81.2772216796875,44.1644515991211,36.67727,41.03318,4.35591,77.06659,75.22676,-1.83983000000001,17.63233,18.56395,0.931619999999999,0.0466732788086048
"15114",9250,-80.5184936523438,45.7526206970215,44.79734,64.10241,19.30507,72.90947,71.25809,-1.65138,17.88633,18.94331,1.05698,0.0258729553223063
"15173",9371,-81.8040161132812,42.6443138122559,28.37397,30.14341,1.76944,69.86058,68.53571,-1.32487,18.18518,18.78961,0.604430000000001,0.0102976989747106
"15175",9373,-81.7097778320312,42.8565788269043,31.13555,32.29885,1.1633,71.4818,69.68772,-1.79408000000001,18.07312,18.78447,0.711349999999999,0.00635665893549486
"15176",9374,-81.662353515625,42.9626884460449,33.34191,34.74847,1.40656,71.91332,70.06101,-1.85231,18.03919,18.70451,0.665319999999998,0.0049580383301091
"15177",9375,-81.6148071289062,43.0687942504883,38.0058,36.22784,-1.77796,72.21921,70.11212,-2.10709,18.04665,18.70423,0.657579999999999,0.0186013793944895
"15178",9376,-81.5670776367188,43.1748809814453,42.14469,39.87589,-2.2688,72.54288,70.34471,-2.19816999999999,18.00232,18.69794,0.695619999999998,0.0030413818358852
"15179",9377,-81.5191650390625,43.2809562683105,44.04071,42.99437,-1.04633999999999,73.28292,71.01353,-2.26939,17.92547,18.67433,0.748860000000001,0.0117912292480042
"15180",9378,-81.4710693359375,43.3870239257812,44.33713,43.48412,-0.853010000000005,74.28726,71.91867,-2.36859,17.83818,18.68372,0.84554,0.0109545898437062
"15181",9379,-81.4228210449219,43.4930725097656,40.2458,46.11961,5.87381,74.98908,72.79234,-2.19674000000001,17.8145,18.78483,0.970330000000001,0.0147485351563077
"15183",9381,-81.3257446289062,43.7051391601562,39.2767,40.25099,0.974290000000003,76.60844,74.44606,-2.16238,17.65483,18.59826,0.943429999999999,0.00588378906238773
"15184",9382,-81.2769775390625,43.8111419677734,38.47254,40.59964,2.1271,76.96399,74.84581,-2.11818,17.63856,18.56526,0.9267,0.0491644287109025
"15187",9385,-81.1295166015625,44.1290702819824,39.4319,42.75878,3.32688,77.0047,75.07688,-1.92782,17.61687,18.46484,0.84797,0.0204463195801026
"15260",9522,-81.612548828125,42.715747833252,30.78234,29.56463,-1.21771,70.80022,69.03519,-1.76503,18.10139,18.82949,0.728100000000001,0.0467033386229971
"15261",9523,-81.5650634765625,42.8218078613281,33.07614,31.5812,-1.49494,71.60358,69.6874,-1.91618,18.05509,18.74756,0.69247,0.0268713378905971
"15262",9524,-81.5174560546875,42.9278526306152,36.05198,34.93068,-1.1213,71.58173,69.58191,-1.99982,18.01388,18.69682,0.682939999999999,0.0196034240722938
"15264",9526,-81.4216918945312,43.1399040222168,40.06225,38.8127,-1.24955,73.19168,71.04413,-2.14755000000001,17.89441,18.67966,0.785249999999998,0.0432121276855995
"15266",9528,-81.3252258300781,43.3519172668457,39.91808,42.42588,2.5078,74.62701,72.24423,-2.38278,17.78858,18.72718,0.938600000000001,0.0483085632323892
"15267",9529,-81.2767333984375,43.4579010009766,40.39978,41.2753,0.875520000000002,76.37171,74.56129,-1.81041999999999,17.66519,18.63738,0.972190000000001,0.0411676025390975
"15346",9673,-81.4205932617188,42.7868347167969,34.98677,31.89624,-3.09053,71.40382,69.37246,-2.03135999999999,18.05369,18.79409,0.740400000000001,0.0187585449219014
"15347",9674,-81.3727416992188,42.892822265625,36.78585,34.86531,-1.92054,71.79093,69.83497,-1.95596,18.00917,18.70183,0.69266,0.0394360351561858
"15348",9675,-81.32470703125,42.9987907409668,37.05022,35.6691,-1.38112,72.36693,70.3198,-2.04713,17.9597,18.63765,0.677949999999999,0.0490837097167898
"15349",9676,-81.2764892578125,43.1047477722168,36.43302,35.13962,-1.2934,73.03494,70.94266,-2.09228,17.85552,18.60937,0.75385,0.00623703002928977
"15351",9678,-81.1795654296875,43.3166198730469,38.86054,40.21978,1.35924,76.02957,74.36121,-1.66836000000001,17.66375,18.64862,0.984870000000001,0.0188146972655971
"15352",9679,-81.1307983398438,43.422534942627,39.12363,38.55276,-0.570869999999999,76.68494,74.94079,-1.74414999999999,17.65613,18.50768,0.85155,0.00333328247081255
"15355",9682,-80.9835510253906,43.7402076721191,39.81228,41.52138,1.7091,77.5318,75.32308,-2.20872,17.51663,18.44774,0.93111,0.0316566467285
"15356",9683,-80.93408203125,43.846061706543,40.64725,42.30402,1.65677,78.04961,75.82239,-2.22722,17.44334,18.39896,0.95562,0.0351437377929926
"15380",9707,-79.6904907226562,46.3807792663574,46.50226,56.26425,9.76199,74.64057,71.97536,-2.66521,17.46902,18.67514,1.20612,0.0202885437011986
"15430",9823,-81.2762451171875,42.7516899108887,35.89684,33.80593,-2.09091,71.82208,69.86317,-1.95891,18.07847,18.76097,0.682500000000001,0.0229350280761977
"15431",9824,-81.2281494140625,42.8576011657715,36.1282,33.8308,-2.2974,72.44565,70.61575,-1.82989999999999,17.9935,18.64336,0.64986,0.00945175170900114
"15432",9825,-81.1799011230469,42.9635009765625,36.87089,33.60107,-3.26982,72.4534,70.42308,-2.03032,17.93524,18.60629,0.671050000000001,0.00159790039060681
"15433",9826,-81.1314697265625,43.069393157959,37.19547,33.3818,-3.81367,72.96965,70.94478,-2.02487000000001,17.87159,18.6126,0.741009999999999,0.0170765686034997
"15434",9827,-81.0828247070312,43.1752700805664,37.99705,35.54169,-2.45536,73.96533,71.68846,-2.27686999999999,17.79026,18.69497,0.904710000000001,0.022554626464796
"15435",9828,-81.0340576171875,43.2811393737793,36.7214,37.07208,0.350679999999997,75.14836,73.1024,-2.04595999999999,17.72736,18.6976,0.97024,0.0251969909667906
"15436",9829,-80.9850769042969,43.3869857788086,34.75715,33.90887,-0.848280000000003,75.68488,73.47779,-2.20709000000001,17.69186,18.58602,0.894160000000003,0.042062683105506
"15437",9830,-80.9359436035156,43.4928169250488,34.9386,35.88871,0.950110000000002,76.16845,73.91999,-2.24846000000001,17.65265,18.59571,0.943059999999999,0.0487605285643937
"15439",9832,-80.8370971679688,43.7044486999512,38.79962,38.02831,-0.77131,77.69019,75.25052,-2.43967000000001,17.50213,18.47192,0.96979,0.0326484680176051
"15442",9835,-80.6875,44.0217666625977,44.07336,48.27884,4.20548,79.34382,77.31742,-2.0264,17.15628,18.37212,1.21584,0.0242666625976895
